Brand,Brand URL
Al'fez,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Al%27fez&viewAll=brand&count=48&page=
Avengers,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Avengers&viewAll=brand&count=48&page=
Baileys,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Baileys&viewAll=brand&count=48&page=
BakeryDelights,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Bakery%20Delights&viewAll=brand&count=48&page=
Breadeli,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Breadeli&viewAll=brand&count=48&page=
Cars,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Cars&viewAll=brand&count=48&page=
Cecile'sCuisine,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Cecile%27s%20Cuisine&viewAll=brand&count=48&page=
Cocomelon,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Cocomelon&viewAll=brand&count=48&page=
England Fa,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=England%20Fa&viewAll=brand&count=48&page=
Eone,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Eone&viewAll=brand&count=48&page=
Harry Potter,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Harry%20Potter&viewAll=brand&count=48&page=
Hoppers,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Hoppers&viewAll=brand&count=48&page=
Hot Bagel Co,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Hot%20Bagel%20Co&viewAll=brand&count=48&page=
Jason,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Jason&viewAll=brand&count=48&page=
Jurassic World,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Jurassic%20World&viewAll=brand&count=48&page=
Juvela,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Juvela&viewAll=brand&count=48&page=
Kallo Foods,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Kallo%20Foods&viewAll=brand&count=48&page=
Local Sheldons,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Local%20Sheldons&viewAll=brand&count=48&page=
Malteser,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Malteser&viewAll=brand&count=48&page=
Marvel,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Marvel&viewAll=brand&count=48&page=
Mary Berry,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Mary%20Berry&viewAll=brand&count=48&page=
Me To You,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Me%20To%20You&viewAll=brand&count=48&page=
My Own,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=My%20Own&viewAll=brand&count=48&page=
Nickelodeon,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Nickelodeon&viewAll=brand&count=48&page=
Nomma,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Nomma&viewAll=brand&count=48&page=
Pagen,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Pagen&viewAll=brand&count=48&page=
Paul Hollywood,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Paul%20Hollywood&viewAll=brand&count=48&page=
Peppa Pig,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Peppa%20Pig&viewAll=brand&count=48&page=
Pokemon,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Pokemon&viewAll=brand&count=48&page=
PromiseGluten F,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Promise%20Gluten%20F&viewAll=brand&count=48&page=
Real Lancs,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Real%20Lancs&viewAll=brand&count=48&page=
Schaller,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Schaller&viewAll=brand&count=48&page=
Schneider Brot,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Schneider%20Brot&viewAll=brand&count=48&page=
Seerys,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Seerys&viewAll=brand&count=48&page=
SimplyDoughnuts,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Simply%20Doughnuts&viewAll=brand&count=48&page=
Sonic TheHedgho,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Sonic%20The%20Hedgho&viewAll=brand&count=48&page=
Super Mario,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Super%20Mario&viewAll=brand&count=48&page=
Tesco PlantChef,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco%20Plant%20Chef&viewAll=brand&count=48&page=
Tgi Friday,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tgi%20Friday&viewAll=brand&count=48&page=
We Love Cake,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=We%20Love%20Cake&viewAll=brand&count=48&page=
WeightWatchers,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Weight%20Watchers&viewAll=brand&count=48&page=
