Brand,Brand URL
Get More,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Get%20More&viewAll=brand&count=48&page=
J2o,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=J2o&viewAll=brand&count=48&page=
Naked,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Naked&viewAll=brand&count=48&page=
Ribena,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Ribena&viewAll=brand&count=48&page=
SanPellegrino,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=San%20Pellegrino&viewAll=brand&count=48&page=
Shloer,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Shloer&viewAll=brand&count=48&page=
Strongbow,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Strongbow&viewAll=brand&count=48&page=
Tanqueray,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Tanqueray&viewAll=brand&count=48&page=
All Shook Up,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=All%20Shook%20Up&viewAll=brand&count=48&page=
Casillero,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Casillero&viewAll=brand&count=48&page=
Evian,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Evian&viewAll=brand&count=48&page=
uit Shoot,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Fruit%20Shoot&viewAll=brand&count=48&page=
Gordons,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Gordons&viewAll=brand&count=48&page=
Malibu,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Malibu&viewAll=brand&count=48&page=
Pg Tips,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Pg%20Tips&viewAll=brand&count=48&page=
Adnams,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Adnams&viewAll=brand&count=48&page=
Blossom Hill,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Blossom%20Hill&viewAll=brand&count=48&page=
Canti,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Canti&viewAll=brand&count=48&page=
Capri Sun,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Capri%20Sun&viewAll=brand&count=48&page=
Captain Morgan,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Captain%20Morgan&viewAll=brand&count=48&page=
Cawston Press,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Cawston%20Press&viewAll=brand&count=48&page=
EdinburghGin Di,https://www.tesco.com/groceries/en-GB/shop/drinks/all?brand=Edinburgh%20Gin%20Di&viewAll=brand&count=48&page=
