Brand,Brand URL
Clementoni,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Clementoni&viewAll=brand&count=48&page=
Dentinox,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Dentinox&viewAll=brand&count=48&page=
Hey Duggee,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Hey%20Duggee&viewAll=brand&count=48&page=
Lamaze,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Lamaze&viewAll=brand&count=48&page=
Lil-Lets,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Lil-Lets&viewAll=brand&count=48&page=
Little Dish,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Little%20Dish&viewAll=brand&count=48&page=
Nice & Clean,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Nice%20%26%20Clean&viewAll=brand&count=48&page=
Other,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Other&viewAll=brand&count=48&page=
Pura,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Pura&viewAll=brand&count=48&page=
RacingChampions,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Racing%20Champions&viewAll=brand&count=48&page=
Thomas,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Thomas&viewAll=brand&count=48&page=
Vitabiotics,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Vitabiotics&viewAll=brand&count=48&page=
Waterwipes,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Waterwipes&viewAll=brand&count=48&page=
Yardley London,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Yardley%20London&viewAll=brand&count=48&page=
Abidec,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Abidec&viewAll=brand&count=48&page=
Benylin,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Benylin&viewAll=brand&count=48&page=
Biological Oil,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Biological%20Oil&viewAll=brand&count=48&page=
Bob BonBuddies,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Bob%20Bon%20Buddies&viewAll=brand&count=48&page=
Bronchostop,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Bronchostop&viewAll=brand&count=48&page=
Calcough,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Calcough&viewAll=brand&count=48&page=
Calprofen,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Calprofen&viewAll=brand&count=48&page=
Cocomelon,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Cocomelon&viewAll=brand&count=48&page=
Coleif,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Coleif&viewAll=brand&count=48&page=
Comfort,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Comfort&viewAll=brand&count=48&page=
Cuticura,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Cuticura&viewAll=brand&count=48&page=
Disney,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Disney&viewAll=brand&count=48&page=
E45,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=E45&viewAll=brand&count=48&page=
unky Farm,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Funky%20Farm&viewAll=brand&count=48&page=
Infacol,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Infacol&viewAll=brand&count=48&page=
Johnson's,https://www.tesco.com/groceries/en-GB/shop/baby/all?brand=Johnson%27s&viewAll=brand&count=48&page=
