Product ID,Product Name,Cat Website,Price,Price/Kg,Promotion,Innovation,Link,Image,Stock Status
299258940,Dettol Big & Strong Kitchen Wipes 25S,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£2.50,£10.00/100sht,£2.00 Clubcard Price,,/groceries/en-GB/products/299258940,https://digitalcontent.api.tesco.com/v2/media/ghs/37d347c7-3ff9-48ef-bb7b-b7f4725890e9/cd476cd9-a37c-4d2b-8406-e18b8ea2a025_1571637813.jpeg?h=225&w=225,
299258928,Dettol Big & Strong Bathroom Wipes 25S,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£2.50,£10.00/100sht,£2.00 Clubcard Price,,/groceries/en-GB/products/299258928,https://digitalcontent.api.tesco.com/v2/media/ghs/3730e34e-0d4a-4859-9223-0db88ecd70ab/56a00b5d-28d4-4f81-bcd3-624537ce8485_1635462639.jpeg?h=225&w=225,
311934715,Fairy Platinum Antibacterial Washing Liquid Eucalyptus 870Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£2.49,£2.87/litre,,,/groceries/en-GB/products/311934715,https://digitalcontent.api.tesco.com/v2/media/ghs/04733140-b7d1-485f-a878-c31d17b63800/5202f472-3792-4341-a63c-8e43fdeb2fc7_41982070.jpeg?h=225&w=225,
312091333,Ariel Original Washing Gel 24 Washes 840Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£5.00,£5.96/litre,,New,/groceries/en-GB/products/312091333,https://digitalcontent.api.tesco.com/v2/media/ghs/8bfe30be-b7b8-4a4e-94d7-daaec9f404cd/e9f557f9-2c1b-487f-b4e6-21fc8aa42ef2_1937989448.jpeg?h=225&w=225,
311781745,Fairy Non Biological Washing Gel 24 Washes 840Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£5.00,£5.96/litre,,New,/groceries/en-GB/products/311781745,https://digitalcontent.api.tesco.com/v2/media/ghs/77386e80-f904-4035-b088-e594756edf27/a944231d-e1db-4846-9d09-9644ba0fca91_1052728287.jpeg?h=225&w=225,
305959666,Surf Tropical Lily 3In1 Washing Capsules 32 Wash 678G,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£5.00,£7.38/kg,,,/groceries/en-GB/products/305959666,https://digitalcontent.api.tesco.com/v2/media/ghs/1b0cf966-5109-4200-b7c5-53cc7741dde0/e5872354-d5b3-429f-8060-142ec0eac758_1959502804.jpeg?h=225&w=225,
311940886,Fairy Outdoorable Fabric Conditioner 55 Washes 770Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£4.00,£5.20/litre,,,/groceries/en-GB/products/311940886,https://digitalcontent.api.tesco.com/v2/media/ghs/7ea98452-f6a6-4b10-8079-731bd75d7219/540095ca-262c-4022-bf1e-f0813509356e_580338481.jpeg?h=225&w=225,
312568847,Fairy Platinum Quick Wash Washing Up Liquid 870Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£2.49,£2.87/litre,Aldi Price Match,,/groceries/en-GB/products/312568847,https://digitalcontent.api.tesco.com/v2/media/ghs/364583df-013d-4b5d-bb1d-ad9f80baadac/a45c1c86-c701-4936-9c67-2c9a3c37c26e_1969040013.jpeg?h=225&w=225,
312581977,Fairy Quick Wash Washing Up Liquid Wild Berry 870Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£2.49,£2.87/litre,,,/groceries/en-GB/products/312581977,https://digitalcontent.api.tesco.com/v2/media/ghs/953c0c96-fb47-4e31-87b6-06e1d177e03d/b3b5f15d-8ae1-4daa-83ce-4da0df114dbb_767494051.jpeg?h=225&w=225,
307737649,Comfort Ultimate Care Fresh Sky Fabric Conditioner 58W 870Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£3.50,£4.03/litre,£3.00 Clubcard Price,,/groceries/en-GB/products/307737649,https://digitalcontent.api.tesco.com/v2/media/ghs/e454398d-5be9-4062-8eda-ba010d1f5180/2d8efa5a-204d-43e9-a862-8c2d6d0cde39_1231491167.jpeg?h=225&w=225,
312356620,Lenor Outdoorable Spring Awakening Fabric Conditioner 55W 770Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£3.50,£4.55/litre,£3.00 Clubcard Price,,/groceries/en-GB/products/312356620,https://digitalcontent.api.tesco.com/v2/media/ghs/b6429cf4-ca7f-413b-bee5-ce9e64d806f3/629b01cd-75cd-480a-ade7-c60859cfd24c_13217732.jpeg?h=225&w=225,
299196148,Comfort Perfume Heavenly Nectar Fabric Conditioner 58W 870Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£3.50,£4.03/litre,£3.00 Clubcard Price,,/groceries/en-GB/products/299196148,https://digitalcontent.api.tesco.com/v2/media/ghs/2c76b3c6-c89c-47ee-b291-8d3f0998a793/9939100d-b3eb-411b-8b6d-7e4400067401_1709390222.jpeg?h=225&w=225,
312562099,Lenor Outdoorable Summer Breeze Fabric Conditioner 55W 770Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£3.50,£4.55/litre,£3.00 Clubcard Price,,/groceries/en-GB/products/312562099,https://digitalcontent.api.tesco.com/v2/media/ghs/49fb2ffe-86cd-4857-8a8b-c565a521dfa0/bb485db2-f637-46ad-99f8-8eded8bec06a_1006390860.jpeg?h=225&w=225,
309173984,Surf Tropical Lily Liquid Detergent 24 Washes 648Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£3.00,£4.63/litre,,,/groceries/en-GB/products/309173984,https://digitalcontent.api.tesco.com/v2/media/ghs/f16eb930-083b-43e2-b2c6-84bd3dc53de8/b69f9092-9e33-4a84-ad03-e6c97702d23b_1833253814.jpeg?h=225&w=225,
299155664,Ecover Washing Up Liquid Chamomile Clementine 950Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£2.95,£3.11/litre,,,/groceries/en-GB/products/299155664,https://digitalcontent.api.tesco.com/v2/media/ghs/814e9ff4-5202-48a8-8234-ee67e5df0d00/e1d795c3-bfd5-4939-9aef-931ff2e9a454_51915594.jpeg?h=225&w=225,
262369082,Glade Solid Air Freshener Lavender,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£1.25,£8.34/kg,,,/groceries/en-GB/products/262369082,https://digitalcontent.api.tesco.com/v2/media/ghs/452c6860-aefc-4eed-855c-b03f639cc1cc/fc84f87b-fdaa-4290-8956-763a92429353_1948138610.jpeg?h=225&w=225,
253094431,Glade Solid Gel Lily Of The Valley,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£1.25,£8.34/kg,,,/groceries/en-GB/products/253094431,https://digitalcontent.api.tesco.com/v2/media/ghs/3babfd27-4151-4743-a209-3d83ccb859dd/47c958e8-3540-4294-b104-4c4c33114abf_160277729.jpeg?h=225&w=225,
304404357,Dettol Surface Cleanser Wipes 72S,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£2.00,£2.78/100sht,,,/groceries/en-GB/products/304404357,https://digitalcontent.api.tesco.com/v2/media/ghs/0a590d92-3944-4e12-af45-cdf4ff5dbf63/079e8ad7-3f1e-4693-b935-f6d688581782_813666829.jpeg?h=225&w=225,
